kpi,auc,accuracy,Precision,Recall,F1 score
data/kpi/kpi_10.csv,0.786934244,0.013617021,0.003439381,1,0.006855184
data/kpi/kpi_11.csv,0.617131063,0.462809917,0.930232558,0.392156863,0.551724138
data/kpi/kpi_12.csv,0.704725214,0.513124471,0.501215067,0.714904679,0.589285714
data/kpi/kpi_13.csv,0.00511509,0.423109601,0,0,0
data/kpi/kpi_14.csv,0.5,0.053776435,0.053776435,1,0.10206422
data/kpi/kpi_15.csv,0.502543391,0.536985828,0.657894737,0.009290227,0.01832173
data/kpi/kpi_16.csv,nan,0.998729418,0,0,0
data/kpi/kpi_17.csv,0.789643356,0.375062096,0.377860564,0.888610763,0.530246453
data/kpi/kpi_18.csv,0.502334214,0.133081285,0.044332915,0.929824561,0.084630739
data/kpi/kpi_19.csv,0.007637839,0.893832808,0,0,0
data/kpi/kpi_20.csv,0.728482697,0.743589744,0.694444444,0.669642857,0.681818182
data/kpi/kpi_21.csv,0.554934823,0.054054054,0.033149171,1,0.064171123
data/kpi/kpi_22.csv,0.5,0.980996773,0,0,0
data/kpi/kpi_23.csv,0.354719764,0.256658596,0.462365591,0.143333333,0.218829517
data/kpi/kpi_24.csv,0.955765595,0.918478261,0.943661972,0.971014493,0.957142857
data/kpi/kpi_25.csv,0.313104514,0.317881944,0.252439024,0.229066765,0.240185651
